run_id,calcite_rate,fh_rmax,fh_k_donor,fh_SA,gt_rmax,gt_k_donor,gt_SA,root_resp,msr_rmax,msr_k_donor,msr_k_acceptor,denit_rmax,denit_k_donor,denit_k_acceptor,aero_rate,aero_k_o2
367,3.33937376954942e-06,2.4999999999999994e-07,1e-06,108000000.00000015,5.386086725079705e-07,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,1.1603972084031953e-07,4.9999999999999996e-05,0.00021544346900318823,1e-05,2.1544346900318823e-05,1e-06,1e-10,1e-05
368,3.33937376954942e-06,2.4999999999999994e-07,1e-06,108000000.00000015,5.386086725079705e-07,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,1.1603972084031953e-07,4.9999999999999996e-05,1e-05,1e-05,2.1544346900318823e-05,1e-06,1e-10,1e-05
369,3.33937376954942e-06,2.4999999999999994e-07,4.641588833612782e-06,108000000.00000015,5.386086725079705e-07,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,1.1603972084031953e-07,4.9999999999999996e-05,1e-05,1e-05,2.1544346900318823e-05,1e-06,1e-10,1e-05
370,3.33937376954942e-06,2.4999999999999994e-07,4.641588833612782e-06,108000000.00000015,5.386086725079705e-07,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,1.1603972084031953e-07,4.9999999999999996e-05,1e-05,1e-05,2.1544346900318823e-05,1e-06,2.1544346900318866e-09,1e-05
371,3.33937376954942e-06,2.4999999999999994e-07,4.641588833612782e-06,108000000.00000015,5.386086725079705e-07,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,1.1603972084031953e-07,4.9999999999999996e-05,1e-05,1e-05,2.1544346900318823e-05,2.1544346900318823e-05,2.1544346900318866e-09,1e-05
372,3.33937376954942e-06,2.4999999999999994e-07,4.641588833612782e-06,108000000.00000015,5.386086725079705e-07,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,1.1603972084031953e-07,4.9999999999999996e-05,1e-05,4.641588833612782e-07,2.1544346900318823e-05,2.1544346900318823e-05,2.1544346900318866e-09,1e-05
373,3.33937376954942e-06,2.4999999999999994e-07,4.641588833612782e-06,108000000.00000015,5.386086725079705e-07,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,1.1603972084031953e-07,4.9999999999999996e-05,1e-05,4.641588833612782e-07,1e-06,2.1544346900318823e-05,2.1544346900318866e-09,1e-05
374,7.194462692099818e-07,5.386086725079705e-07,2.1544346900318822e-06,1079999.9999999993,2.4999999999999994e-06,1e-07,28300000.000000026,7.939999999999987e-14,1.1603972084031953e-07,5e-07,0.001,1e-07,1e-06,0.0001,2.1544346900318866e-09,4.641588833612782e-05
375,7.194462692099818e-07,5.386086725079705e-07,2.1544346900318822e-06,23267894.65234436,2.4999999999999994e-06,1e-07,28300000.000000026,7.939999999999987e-14,1.1603972084031953e-07,5e-07,0.001,1e-07,1e-06,0.0001,2.1544346900318866e-09,4.641588833612782e-05
376,7.194462692099818e-07,5.386086725079705e-07,2.1544346900318822e-06,23267894.65234436,2.4999999999999994e-06,1e-07,1313569.6399124186,7.939999999999987e-14,1.1603972084031953e-07,5e-07,0.001,1e-07,1e-06,0.0001,2.1544346900318866e-09,4.641588833612782e-05
377,7.194462692099818e-07,5.386086725079705e-07,2.1544346900318822e-06,23267894.65234436,2.4999999999999994e-06,1e-07,1313569.6399124186,7.939999999999987e-14,1.1603972084031953e-07,5e-07,0.001,1e-07,1e-06,0.0001,1e-10,4.641588833612782e-05
378,7.194462692099818e-07,5.386086725079705e-07,2.1544346900318822e-06,23267894.65234436,2.4999999999999994e-06,1e-07,1313569.6399124186,7.939999999999987e-14,1.1603972084031953e-07,1.077217345015941e-05,0.001,1e-07,1e-06,0.0001,1e-10,4.641588833612782e-05
379,7.194462692099818e-07,5.386086725079705e-07,2.1544346900318822e-06,23267894.65234436,1.1603972084031953e-07,1e-07,1313569.6399124186,7.939999999999987e-14,1.1603972084031953e-07,1.077217345015941e-05,0.001,1e-07,1e-06,0.0001,1e-10,4.641588833612782e-05
380,7.194462692099818e-07,5.386086725079705e-07,1e-05,23267894.65234436,1.1603972084031953e-07,1e-07,1313569.6399124186,7.939999999999987e-14,1.1603972084031953e-07,1.077217345015941e-05,0.001,1e-07,1e-06,0.0001,1e-10,4.641588833612782e-05
381,7.194462692099818e-07,5.386086725079705e-07,1e-05,23267894.65234436,1.1603972084031953e-07,1e-07,1313569.6399124186,7.939999999999987e-14,1.1603972084031953e-07,1.077217345015941e-05,0.001,1e-07,1e-06,4.641588833612782e-06,1e-10,4.641588833612782e-05
382,1.550000000000001e-05,5.386086725079705e-07,1e-05,23267894.65234436,1.1603972084031953e-07,1e-07,1313569.6399124186,7.939999999999987e-14,1.1603972084031953e-07,1.077217345015941e-05,0.001,1e-07,1e-06,4.641588833612782e-06,1e-10,4.641588833612782e-05
383,1.550000000000001e-05,5.386086725079705e-07,1e-05,23267894.65234436,1.1603972084031953e-07,1e-07,1313569.6399124186,7.939999999999987e-14,1.1603972084031953e-07,1.077217345015941e-05,0.001,1e-07,2.1544346900318823e-05,4.641588833612782e-06,1e-10,4.641588833612782e-05
384,1.550000000000001e-05,5.386086725079705e-07,1e-05,23267894.65234436,1.1603972084031953e-07,1e-07,1313569.6399124186,7.939999999999987e-14,1.1603972084031953e-07,1.077217345015941e-05,0.001,2.1544346900318822e-06,2.1544346900318823e-05,4.641588833612782e-06,1e-10,4.641588833612782e-05
385,1.550000000000001e-05,5.386086725079705e-07,1e-05,23267894.65234436,1.1603972084031953e-07,1e-07,1313569.6399124186,7.939999999999987e-14,1.1603972084031953e-07,1.077217345015941e-05,4.641588833612782e-05,2.1544346900318822e-06,2.1544346900318823e-05,4.641588833612782e-06,1e-10,4.641588833612782e-05
386,1.550000000000001e-05,5.386086725079705e-07,1e-05,23267894.65234436,1.1603972084031953e-07,2.1544346900318822e-06,1313569.6399124186,7.939999999999987e-14,1.1603972084031953e-07,1.077217345015941e-05,4.641588833612782e-05,2.1544346900318822e-06,2.1544346900318823e-05,4.641588833612782e-06,1e-10,4.641588833612782e-05
387,1.550000000000001e-05,5.386086725079705e-07,1e-05,23267894.65234436,1.1603972084031953e-07,2.1544346900318822e-06,1313569.6399124186,1.7106211438853152e-12,1.1603972084031953e-07,1.077217345015941e-05,4.641588833612782e-05,2.1544346900318822e-06,2.1544346900318823e-05,4.641588833612782e-06,1e-10,4.641588833612782e-05
388,1.550000000000001e-05,5.386086725079705e-07,1e-05,23267894.65234436,1.1603972084031953e-07,2.1544346900318822e-06,1313569.6399124186,1.7106211438853152e-12,1.1603972084031953e-07,1.077217345015941e-05,4.641588833612782e-05,2.1544346900318822e-06,2.1544346900318823e-05,4.641588833612782e-06,1e-10,0.001
389,1.550000000000001e-05,5.386086725079705e-07,1e-05,23267894.65234436,1.1603972084031953e-07,2.1544346900318822e-06,1313569.6399124186,1.7106211438853152e-12,2.4999999999999994e-06,1.077217345015941e-05,4.641588833612782e-05,2.1544346900318822e-06,2.1544346900318823e-05,4.641588833612782e-06,1e-10,0.001
390,1.550000000000001e-05,2.4999999999999994e-06,1e-05,23267894.65234436,1.1603972084031953e-07,2.1544346900318822e-06,1313569.6399124186,1.7106211438853152e-12,2.4999999999999994e-06,1.077217345015941e-05,4.641588833612782e-05,2.1544346900318822e-06,2.1544346900318823e-05,4.641588833612782e-06,1e-10,0.001
391,7.194462692099818e-07,5.386086725079705e-07,2.1544346900318822e-06,108000000.00000015,2.4999999999999994e-06,2.1544346900318822e-06,28300000.000000026,3.6854215338885354e-13,1.1603972084031953e-07,4.9999999999999996e-05,0.001,1e-05,2.1544346900318823e-05,4.641588833612782e-06,4.6415888336127727e-10,4.641588833612782e-05
392,7.194462692099818e-07,5.386086725079705e-07,2.1544346900318822e-06,108000000.00000015,2.4999999999999994e-06,2.1544346900318822e-06,28300000.000000026,3.6854215338885354e-13,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,1e-05,2.1544346900318823e-05,4.641588833612782e-06,4.6415888336127727e-10,4.641588833612782e-05
393,7.194462692099818e-07,5.386086725079705e-07,2.1544346900318822e-06,108000000.00000015,2.4999999999999994e-06,2.1544346900318822e-06,28300000.000000026,3.6854215338885354e-13,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,1e-05,2.1544346900318823e-05,4.641588833612782e-06,4.6415888336127727e-10,0.001
394,7.194462692099818e-07,5.386086725079705e-07,2.1544346900318822e-06,108000000.00000015,2.4999999999999994e-06,2.1544346900318822e-06,28300000.000000026,3.6854215338885354e-13,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,1e-05,1e-06,4.641588833612782e-06,4.6415888336127727e-10,0.001
395,1.550000000000001e-05,5.386086725079705e-07,2.1544346900318822e-06,108000000.00000015,2.4999999999999994e-06,2.1544346900318822e-06,28300000.000000026,3.6854215338885354e-13,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,1e-05,1e-06,4.641588833612782e-06,4.6415888336127727e-10,0.001
396,1.550000000000001e-05,5.386086725079705e-07,2.1544346900318822e-06,108000000.00000015,2.4999999999999994e-06,2.1544346900318822e-06,28300000.000000026,3.6854215338885354e-13,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,1e-05,1e-06,0.0001,4.6415888336127727e-10,0.001
397,1.550000000000001e-05,2.4999999999999994e-06,2.1544346900318822e-06,108000000.00000015,2.4999999999999994e-06,2.1544346900318822e-06,28300000.000000026,3.6854215338885354e-13,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,1e-05,1e-06,0.0001,4.6415888336127727e-10,0.001
398,1.550000000000001e-05,2.4999999999999994e-06,2.1544346900318822e-06,108000000.00000015,2.4999999999999994e-06,2.1544346900318822e-06,28300000.000000026,3.6854215338885354e-13,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,4.641588833612782e-07,1e-06,0.0001,4.6415888336127727e-10,0.001
399,1.550000000000001e-05,2.4999999999999994e-06,2.1544346900318822e-06,5012915.940301801,2.4999999999999994e-06,2.1544346900318822e-06,28300000.000000026,3.6854215338885354e-13,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,4.641588833612782e-07,1e-06,0.0001,4.6415888336127727e-10,0.001
400,1.550000000000001e-05,2.4999999999999994e-06,2.1544346900318822e-06,5012915.940301801,2.4999999999999994e-06,2.1544346900318822e-06,28300000.000000026,3.6854215338885354e-13,2.4999999999999994e-06,4.9999999999999996e-05,4.641588833612782e-05,4.641588833612782e-07,1e-06,0.0001,4.6415888336127727e-10,0.001
401,1.550000000000001e-05,2.4999999999999994e-06,2.1544346900318822e-06,5012915.940301801,2.4999999999999994e-06,1e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999994e-06,4.9999999999999996e-05,4.641588833612782e-05,4.641588833612782e-07,1e-06,0.0001,4.6415888336127727e-10,0.001
402,1.550000000000001e-05,2.4999999999999994e-06,2.1544346900318822e-06,5012915.940301801,2.4999999999999994e-06,1e-07,1313569.6399124186,3.6854215338885354e-13,2.4999999999999994e-06,4.9999999999999996e-05,4.641588833612782e-05,4.641588833612782e-07,1e-06,0.0001,4.6415888336127727e-10,0.001
403,1.550000000000001e-05,2.4999999999999994e-06,2.1544346900318822e-06,5012915.940301801,2.4999999999999994e-06,1e-07,1313569.6399124186,3.6854215338885354e-13,2.4999999999999994e-06,4.9999999999999996e-05,4.641588833612782e-05,4.641588833612782e-07,1e-06,0.0001,1e-08,0.001
404,1.550000000000001e-05,2.4999999999999994e-06,2.1544346900318822e-06,5012915.940301801,1.1603972084031953e-07,1e-07,1313569.6399124186,3.6854215338885354e-13,2.4999999999999994e-06,4.9999999999999996e-05,4.641588833612782e-05,4.641588833612782e-07,1e-06,0.0001,1e-08,0.001
405,1.550000000000001e-05,2.4999999999999994e-06,1e-05,5012915.940301801,1.1603972084031953e-07,1e-07,1313569.6399124186,3.6854215338885354e-13,2.4999999999999994e-06,4.9999999999999996e-05,4.641588833612782e-05,4.641588833612782e-07,1e-06,0.0001,1e-08,0.001
406,1.550000000000001e-05,2.4999999999999994e-06,1e-05,5012915.940301801,1.1603972084031953e-07,1e-07,1313569.6399124186,7.939999999999988e-12,2.4999999999999994e-06,4.9999999999999996e-05,4.641588833612782e-05,4.641588833612782e-07,1e-06,0.0001,1e-08,0.001
407,1.550000000000001e-05,2.4999999999999994e-06,1e-05,5012915.940301801,1.1603972084031953e-07,1e-07,1313569.6399124186,7.939999999999988e-12,2.4999999999999994e-06,2.3207944168063906e-06,4.641588833612782e-05,4.641588833612782e-07,1e-06,0.0001,1e-08,0.001
408,1.550000000000001e-05,5.386086725079705e-07,1e-06,1079999.9999999993,1.1603972084031953e-07,1e-07,6097050.172790233,1.7106211438853152e-12,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-07,4.641588833612782e-06,4.641588833612782e-06,1e-08,1e-05
409,1.550000000000001e-05,5.386086725079705e-07,1e-06,1079999.9999999993,1.1603972084031953e-07,1e-07,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-07,4.641588833612782e-06,4.641588833612782e-06,1e-08,1e-05
410,1.550000000000001e-05,5.386086725079705e-07,1e-06,1079999.9999999993,2.4999999999999994e-06,1e-07,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-07,4.641588833612782e-06,4.641588833612782e-06,1e-08,1e-05
411,1.550000000000001e-05,5.386086725079705e-07,1e-06,1079999.9999999993,2.4999999999999994e-06,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-07,4.641588833612782e-06,4.641588833612782e-06,1e-08,1e-05
412,1.550000000000001e-05,5.386086725079705e-07,1e-06,23267894.65234436,2.4999999999999994e-06,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-07,4.641588833612782e-06,4.641588833612782e-06,1e-08,1e-05
413,1.550000000000001e-05,2.4999999999999994e-06,1e-06,23267894.65234436,2.4999999999999994e-06,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-07,4.641588833612782e-06,4.641588833612782e-06,1e-08,1e-05
414,1.550000000000001e-05,2.4999999999999994e-06,1e-06,23267894.65234436,2.4999999999999994e-06,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-07,4.641588833612782e-06,4.641588833612782e-06,4.6415888336127727e-10,1e-05
415,1.550000000000001e-05,2.4999999999999994e-06,1e-06,23267894.65234436,2.4999999999999994e-06,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-07,0.0001,4.641588833612782e-06,4.6415888336127727e-10,1e-05
416,1.550000000000001e-05,2.4999999999999994e-06,1e-06,23267894.65234436,2.4999999999999994e-06,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-07,0.0001,4.641588833612782e-06,4.6415888336127727e-10,0.00021544346900318823
417,1.550000000000001e-05,2.4999999999999994e-06,4.641588833612782e-06,23267894.65234436,2.4999999999999994e-06,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-07,0.0001,4.641588833612782e-06,4.6415888336127727e-10,0.00021544346900318823
418,1.550000000000001e-05,2.4999999999999994e-06,4.641588833612782e-06,23267894.65234436,2.4999999999999994e-06,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,1.1603972084031953e-07,4.9999999999999996e-05,0.00021544346900318823,1e-07,0.0001,4.641588833612782e-06,4.6415888336127727e-10,0.00021544346900318823
419,1.550000000000001e-05,2.4999999999999994e-06,4.641588833612782e-06,23267894.65234436,2.4999999999999994e-06,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,1.1603972084031953e-07,4.9999999999999996e-05,1e-05,1e-07,0.0001,4.641588833612782e-06,4.6415888336127727e-10,0.00021544346900318823
420,1.550000000000001e-05,2.4999999999999994e-06,4.641588833612782e-06,23267894.65234436,2.4999999999999994e-06,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,1.1603972084031953e-07,4.9999999999999996e-05,1e-05,2.1544346900318822e-06,0.0001,4.641588833612782e-06,4.6415888336127727e-10,0.00021544346900318823
421,1.550000000000001e-05,2.4999999999999994e-06,4.641588833612782e-06,23267894.65234436,2.4999999999999994e-06,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,1.1603972084031953e-07,4.9999999999999996e-05,1e-05,2.1544346900318822e-06,0.0001,0.0001,4.6415888336127727e-10,0.00021544346900318823
422,1.550000000000001e-05,2.4999999999999994e-06,4.641588833612782e-06,23267894.65234436,2.4999999999999994e-06,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,1.1603972084031953e-07,2.3207944168063906e-06,1e-05,2.1544346900318822e-06,0.0001,0.0001,4.6415888336127727e-10,0.00021544346900318823
423,1.550000000000001e-05,2.4999999999999994e-06,4.641588833612782e-06,23267894.65234436,2.4999999999999994e-06,2.1544346900318822e-06,283000.0000000003,7.939999999999987e-14,1.1603972084031953e-07,2.3207944168063906e-06,1e-05,2.1544346900318822e-06,0.0001,0.0001,4.6415888336127727e-10,0.00021544346900318823
424,7.194462692099818e-07,2.4999999999999994e-06,4.641588833612782e-06,23267894.65234436,2.4999999999999994e-06,2.1544346900318822e-06,283000.0000000003,7.939999999999987e-14,1.1603972084031953e-07,2.3207944168063906e-06,1e-05,2.1544346900318822e-06,0.0001,0.0001,4.6415888336127727e-10,0.00021544346900318823
